,attack,classes,collectionText,cost,dbfId,durability,dust,entourage,faction,flavor,health,howToEarnGolden,id,mechanics,multiClassGroup,name,overload,playRequirements,playerClass,race,rarity,set,spellDamage,text,type
1506,,,,1.0,41582.0,,,,,,,,CFM_621t10,,,Netherbloom,,,NEUTRAL,,,GANGS,,Summon a 2/2 Demon.,SPELL
1509,,,,2.0,461.0,,,,,Rogues love sappy movies.,,Unlocked at Level 40.,EX1_581,,,Sap,,"{'REQ_ENEMY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",ROGUE,,FREE,CORE,,Return an enemy minion to your opponent's hand.,SPELL
1510,,,,1.0,2568.0,,"[40, 400, 5, 50]",,,The promise of glory is a powerful tool to get minions to do your bidding.  Only slightly less powerful than the promise of an ice cream bar!,,,AT_013,,,Power Word: Glory,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",PRIEST,,COMMON,TGT,,"Choose a minion. Whenever it attacks, restore 4 Health to
your hero.",SPELL
1513,,,,3.0,113.0,,"[100, 800, 20, 100]",,,What's the difference between a mage playing with Counterspell and a mage who isn't?  The mage who isn't is getting Pyroblasted in the face.,,,EX1_287,['SECRET'],,Counterspell,,,MAGE,,RARE,EXPERT1,,"<b>Secret:</b> When your opponent casts a spell, <b>Counter</b> it.",SPELL
1518,,,,7.0,40411.0,,"[400, 1600, 100, 400]",,,"Wow, and I thought Arcane Missiles was great!",,,CFM_623,,,Greater Arcane Missiles,,,MAGE,,EPIC,GANGS,,Shoot three missiles at random enemies that deal $3 damage each.,SPELL
1524,,,,4.0,577.0,,"[100, 800, 20, 100]",,,Chew your food!,,,EX1_570,,,Bite,,,DRUID,,RARE,EXPERT1,,Give your hero +4 Attack this turn and 4 Armor.,SPELL
1527,,,,0.0,2861.0,,"[40, 400, 5, 50]",,,,,,AT_042a,,,Lion Form,,,DRUID,,COMMON,TGT,,<b>Charge</b>,SPELL
1528,,,,5.0,1171.0,,,,,blaarghghLLGHRHARAAHAHHH!!,,Unlocked at Level 40.,CS2_046,,,Bloodlust,,,SHAMAN,,COMMON,CORE,,Give your minions +3 Attack this turn.,SPELL
1534,,,,3.0,2018.0,,"[400, 1600, 100, 400]",,,Only goblins would think this was a good idea. Even they are starting to have their doubts.,,,GVG_050,,,Bouncing Blade,,{'REQ_MINIMUM_TOTAL_MINIONS': 1},WARRIOR,,EPIC,GVG,,Deal $1 damage to a random minion. Repeat until a minion dies.,SPELL
1535,,,,0.0,39876.0,,,,,,,,XXX_103,['ImmuneToSpellpower'],,Add 2 to Health,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,COMMON,CHEAT,,Adds 2 health to a damaged character. Does NOT heal.,SPELL
1536,,,,0.0,1592.0,,,,,,,,XXX_018,,,Destroy All Minions,,,NEUTRAL,,COMMON,CHEAT,,Destroy all minions.,SPELL
1538,,,,0.0,1583.0,,,,,,,,XXX_009,,,Enchant,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,COMMON,CHEAT,,Enchant a minion with an empty enchant.,SPELL
1543,,,,1.0,846.0,,"[40, 400, 5, 50]",,,We cannot even describe how horrible the death is.  It's CRAZY bad!  Maybe worse than that.  Just don't do it.,,,EX1_316,,,Power Overwhelming,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARLOCK,,COMMON,EXPERT1,,"Give a friendly minion +4/+4 until end of turn. Then, it dies. Horribly.",SPELL
1554,,,,1.0,2353.0,,,,,,,,BRMA09_6,,,The True Warchief,,"{'REQ_LEGENDARY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,BRM,,Destroy a Legendary minion.,SPELL
1555,,,,3.0,2587.0,,"[400, 1600, 100, 400]",,,Can you hold these eggs for just a second?  I promise they're not full of giant enraged undead spider things.,,,AT_035,,,Beneath the Grounds,,,ROGUE,,EPIC,TGT,,"Shuffle 3 Ambushes into your opponent's deck. When drawn, you summon a 4/4 Nerubian.",SPELL
1558,,,,0.0,60.0,,,,,,,,EX1_160a,,,Summon a Panther,,{'REQ_NUM_MINION_SLOTS': 1},DRUID,,,EXPERT1,,Summon a 3/2 Panther.,SPELL
1560,,,,0.0,40437.0,,"[100, 800, 20, 100]",,,There is something funny about this coin… can't quite put my finger on it…,,,CFM_630,,,Counterfeit Coin,,,ROGUE,,RARE,GANGS,,Gain 1 Mana Crystal this turn only.,SPELL
1561,,,,3.0,766.0,,,,,"If you Hex a Murloc... it really isn't much of a change, is it?",,Unlocked at Level 47.,EX1_246,,,Hex,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",SHAMAN,,FREE,CORE,,Transform a minion into a 0/1 Frog with <b>Taunt</b>.,SPELL
1564,,,,0.0,987.0,,,,,,,,EX1_166a,,,Moonfire,,{'REQ_TARGET_TO_PLAY': 0},DRUID,,,EXPERT1,,Deal 2 damage.,SPELL
1566,,,,0.0,35292.0,,,,,,,,BRMA02_2_2c_TB,,,Jeering Crowd,,,NEUTRAL,,,TB,,Summon a 1/1 Spectator with <b>Taunt</b>.,SPELL
1567,,,,10.0,41626.0,,,,,,,,CFM_621t30,,,Kingsblood,,,NEUTRAL,,,GANGS,,Draw 3 cards.,SPELL
1568,,,,2.0,39682.0,,,,,,,,KARA_08_04,,,Empowerment,,,NEUTRAL,,,KARA,,Give your hero +8 Attack this turn.,SPELL
1573,,,,0.0,321.0,,,,,,,,EX1_166b,['SILENCE'],,Dispel,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",DRUID,,,EXPERT1,,<b>Silence</b> a minion.,SPELL
1587,,,,6.0,2009.0,,"[400, 1600, 100, 400]",,,Don't worry; we fired the person who named this card.,,,GVG_041,['CHOOSE_ONE'],,Dark Wispers,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0}",DRUID,,EPIC,GVG,,<b>Choose One -</b> Summon 5 Wisps; or Give a minion +5/+5 and <b>Taunt</b>.,SPELL
1591,,,,0.0,38289.0,,,,,,,,TB_CoOpBossSpell_5,,,Double Zap,,,NEUTRAL,,,TB,,Deal Attack damage to both players.,SPELL
1595,,,,3.0,1363.0,,,,,"If you miss, it leaves a lightning-bolt-shaped scar on your target.",,Unlocked at Level 43.,EX1_622,,,Shadow Word: Death,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_MIN_ATTACK': 5, 'REQ_TARGET_TO_PLAY': 0}",PRIEST,,COMMON,CORE,,Destroy a minion with 5 or more Attack.,SPELL
1599,,,,10.0,41624.0,,,,,,,,CFM_621t28,,,Netherbloom,,,NEUTRAL,,,GANGS,,Summon an 8/8 Demon.,SPELL
1604,,,,5.0,41606.0,,,,,,,,CFM_621t17,,,Stonescale Oil,,,NEUTRAL,,,GANGS,,Gain 7 Armor.,SPELL
1608,,,,1.0,39764.0,,,,,,,,KARA_00_09,,,Mage Armor,,,MAGE,,,KARA,,Gain 10 Armor.,SPELL
1612,,,,1.0,40303.0,,,,,,,,KARA_07_03heroic,,,Murlocs Escaping!,,,NEUTRAL,,,KARA,,Summon two random Murlocs.,SPELL
1613,,,"Deal $2 damage.
<b>Combo:</b> Summon a <b>Jade Golem</b>.",2.0,40698.0,,"[40, 400, 5, 50]",,,"Good news is, after you remove it from your wound, you can use it to pay your medical bills!",,,CFM_690,"['COMBO', 'JADE_GOLEM']",,Jade Shuriken,,{'REQ_TARGET_TO_PLAY': 0},ROGUE,,COMMON,GANGS,,"Deal $2 damage.
<b>Combo:</b> Summon a{1} {0} <b>Jade Golem</b>.",SPELL
1617,,,,5.0,41607.0,,,,,,,,CFM_621t18,,,Felbloom,,,NEUTRAL,,,GANGS,,Deal $4 damage to all minions.,SPELL
1618,,,,1.0,1092.0,,,,,"If your spells look like horrifying skulls, let's be honest, you should get to draw some cards.",,Unlocked at Level 43.,EX1_302,,,Mortal Coil,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARLOCK,,COMMON,CORE,,"Deal $1 damage to a minion. If that kills it, draw a card.",SPELL
1626,,,,0.0,254.0,,,,,"Some druids still have flashbacks from strangers yelling ""Innervate me!!"" at them.",,Unlocked at Level 36.,EX1_169,,,Innervate,,,DRUID,,FREE,CORE,,Gain 2 Mana Crystals this turn only.,SPELL
1631,,,,6.0,39714.0,,"[100, 800, 20, 100]",,,Ain't no party like a Moonglade party ‘cause a Moonglade party got bears.,,"Crafting unlocked in the Spire, in One Night in Karazhan.",KAR_075,,,Moonglade Portal,,{'REQ_TARGET_TO_PLAY': 0},DRUID,,RARE,KARA,,"Restore #6 Health. Summon a random
6-Cost minion.",SPELL
1644,,,,3.0,151.0,,"[40, 400, 5, 50]",,,"Druids call it the ""Mark of Nature.""  Everyone else calls it ""needing a bath.""",,,EX1_155,['CHOOSE_ONE'],,Mark of Nature,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",DRUID,,COMMON,EXPERT1,,<b>Choose One -</b> Give a minion +4 Attack; or +4 Health and <b>Taunt</b>.,SPELL
1647,,,,1.0,39634.0,,,,,,,,KARA_07_03,,,Murloc Escaping!,,,NEUTRAL,,,KARA,,Summon a random Murloc.,SPELL
1648,,,,2.0,2006.0,,"[40, 400, 5, 50]",,,Snap! This card! Pop!,,,GVG_038,,,Crackle,1.0,{'REQ_TARGET_TO_PLAY': 0},SHAMAN,,COMMON,GVG,,Deal $3-$6 damage. <b>Overload:</b> (1),SPELL
1649,,,,0.0,2702.0,,,,,,,,TB_011,,,Tarnished Coin,,,NEUTRAL,,,TB,,Gain 1 Mana Crystal this turn only.,SPELL
1662,,,,5.0,1985.0,,"[400, 1600, 100, 400]",,,Virtually every member of the pro demon lobby is a warlock. Weird.,,,GVG_019,,,Demonheart,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARLOCK,,EPIC,GVG,,"Deal $5 damage to a minion.  If it's a friendly Demon, give it +5/+5 instead.",SPELL
1665,,,,5.0,39197.0,,"[40, 400, 5, 50]",,,This is what happens when you tell Khadgar to set the table.,,"Crafting unlocked in the Opera, in One Night in Karazhan.",KAR_025,,,Kara Kazham!,,{'REQ_NUM_MINION_SLOTS': 1},WARLOCK,,COMMON,KARA,,"Summon a 1/1 Candle, 2/2 Broom, and 3/3 Teapot.",SPELL
1667,,,,0.0,1587.0,,,,,,,,XXX_013,,,Discard,,"{'REQ_HERO_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,COMMON,CHEAT,,Choose a hero.  That hero's controller discards his hand.,SPELL
1671,,,,2.0,1855.0,,,,,,,,NAX5_03,,,Mindpocalypse,,,NEUTRAL,,,NAXX,,Both players draw 2 cards and gain a Mana Crystal.,SPELL
1673,,,,0.0,1647.0,,,,,,,,XXX_021,,,Restore All Health,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,COMMON,CHEAT,,Restore all Health to a character.,SPELL
1677,,,,1.0,2153.0,,,,,,,,PART_003,,,Rusty Horn,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,GVG,,Give a minion <b>Taunt</b>.,SPELL
1679,,,,0.0,1710.0,,,,,,,,XXX_027,,,Server Crash,,,NEUTRAL,,,CHEAT,,Crash the Server.  DON'T BE A FOOL.,SPELL
1680,,,,6.0,39664.0,,,,,,,,KARA_09_07,,,Steal Life,,{'REQ_TARGET_TO_PLAY': 0},NEUTRAL,,,KARA,,Deal $5 damage. Restore #5 Health to your hero.,SPELL
1687,,,,0.0,38290.0,,,,,,,,TB_CoOpBossSpell_6,,,Kill the Lorewalker,,,NEUTRAL,,,TB,,Destroy Lorewalker Cho.,SPELL
1690,,,,0.0,2847.0,,,,,,,,AT_035t,['TOPDECK'],,Ambush!,,,ROGUE,,,TGT,,"When you draw this, summon a 4/4 Nerubian for your opponent. Draw a card.",SPELL
1698,,,,1.0,2362.0,,,,,,,,BRMA12_3,"['EVIL_GLOW', 'ImmuneToSpellpower']",,Brood Affliction: Red,,,NEUTRAL,,,BRM,,"While this is in your hand, take 1 damage at the start of your turn.",SPELL
1703,,,,1.0,38393.0,,"[100, 800, 20, 100]",,,Don't stop believing there's something below.,,,OG_072,,,Journey Below,,,ROGUE,,RARE,OG,,<b>Discover</b> a <b>Deathrattle</b> card.,SPELL
1705,,,,1.0,25271.0,,,,,,,,LOEA07_20,,,Boom!,,,NEUTRAL,,,LOE,,Deal $3 damage to all enemy minions.,SPELL
1709,,,,4.0,2628.0,,"[100, 800, 20, 100]",,,* Not actually Jaraxxus' fist.,,,AT_022,['InvisibleDeathrattle'],,Fist of Jaraxxus,,,WARLOCK,,RARE,TGT,,"When you play or discard this, deal $4 damage to a random enemy.",SPELL
1721,,,,1.0,41584.0,,,,,,,,CFM_621t8,,,Kingsblood,,,NEUTRAL,,,GANGS,,Draw a card.,SPELL
1723,,,,5.0,2274.0,,"[40, 400, 5, 50]",,,"Each year, folk gather in front of Blackrock Mountain to mourn those who were mind-controlled into the lava.",,"Crafting unlocked in Hidden Laboratory, in the Blackrock Mountain adventure.",BRM_001,,,Solemn Vigil,,,PALADIN,,COMMON,BRM,,Draw 2 cards. Costs (1) less for each minion that died this turn.,SPELL
1724,,,,0.0,25073.0,,,,,,,,LOEA02_10,,,Wish for Companionship,,,NEUTRAL,,,LOE,,<b>Discover</b> a Companion.,SPELL
1727,,,,3.0,864.0,,"[100, 800, 20, 100]",,,It's like an ocean of liquid magma in your mouth!,,,EX1_241,,,Lava Burst,2.0,{'REQ_TARGET_TO_PLAY': 0},SHAMAN,,RARE,EXPERT1,,Deal $5 damage. <b>Overload:</b> (2),SPELL
1731,,,,3.0,296.0,,,,,"""Kill!"", he commanded.",,Unlocked at Level 49.,EX1_539,,,Kill Command,,{'REQ_TARGET_TO_PLAY': 0},HUNTER,,COMMON,CORE,,"Deal $3 damage. If you control a Beast, deal
$5 damage instead.",SPELL
1737,,,,2.0,1142.0,,"[40, 400, 5, 50]",,,Demonfire is like regular fire except for IT NEVER STOPS BURNING HELLLPPP,,,EX1_596,,,Demonfire,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARLOCK,,COMMON,EXPERT1,,"Deal $2 damage to a minion. If it’s a friendly Demon, give it +2/+2 instead.",SPELL
1740,,,,3.0,2541.0,,"[100, 800, 20, 100]",,,"Burning man, brah.",,,AT_002,['SECRET'],,Effigy,,,MAGE,,RARE,TGT,,"<b>Secret:</b> When a friendly minion dies, summon a random minion with the same Cost.",SPELL
1744,,,,0.0,1145.0,,,,,,,,EX1_573a,,,Demigod's Favor,,,DRUID,,,EXPERT1,,Give your other minions +2/+2.,SPELL
1745,,,,0.0,41408.0,,,,,,,,CFM_602b,,,Jade Idol,,,DRUID,,,GANGS,,Shuffle 3 Jade Idols into your deck.,SPELL
1748,,,,2.0,1748.0,,,,,Even your flavor text has been deleted. Dang.,,,GAME_006,,,NOOOOOOOOOOOO,,,NEUTRAL,,,CORE,,"Somehow, the card you USED to have has been deleted.  Here, have this one instead!",SPELL
1749,,,,3.0,1935.0,,"[40, 400, 5, 50]",,,"Velen wrote a ""Lovely Card"" for Tyrande with a picture of the Deeprun Tram that said ""I Choo-Choo-Choose you!""",,,GVG_010,,,Velen's Chosen,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",PRIEST,,COMMON,GVG,,Give a minion +2/+4 and <b>Spell Damage +1</b>.,SPELL
1755,,,,1.0,854.0,,,,,"This card makes something really damp.  Oh wait.  That's ""Humidity.""",,Unlocked at Level 28.,EX1_360,,,Humility,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",PALADIN,,COMMON,CORE,,Change a minion's Attack to 1.,SPELL
1757,,,,0.0,16445.0,,,,,,,,LOEA04_06a,['ImmuneToSpellpower'],,Swing Across,,,NEUTRAL,,,LOE,,"Take 10 damage or no damage, at random.",SPELL
1760,,,,1.0,2154.0,,,,,,,,PART_004,,,Finicky Cloakfield,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,GVG,,Give a friendly minion <b>Stealth</b> until your next turn.,SPELL
1770,,,,2.0,40304.0,,,,,,,,KARA_07_05heroic,,,Stampeding Beast!,,,NEUTRAL,,,KARA,,Summon a random Beast.,SPELL
1772,,,,0.0,40384.0,,,,,,,,TB_Coopv3_102a,,,Secrets of Shadow,,,PRIEST,,,TB,,Each player draws 2 cards.,SPELL
1776,,,,5.0,1907.0,,,,,,,,NAX14_04,['FREEZE'],,Pure Cold,,,NEUTRAL,,,NAXX,,"Deal $8 damage to the enemy hero, and <b>Freeze</b> it.",SPELL
1781,,,,0.0,42234.0,,,,,,,,TB_SPT_DPromo_EnterPortal,,,The Portal Opens,,,NEUTRAL,,,TB,,Through the Nether and into...,SPELL
1782,,,,0.0,365.0,,"[40, 400, 5, 50]",,,Rogue dance troops will sometimes Shadowstep away at the end of a performance.  Crowds love it.,,,EX1_144,,,Shadowstep,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",ROGUE,,COMMON,EXPERT1,,Return a friendly minion to your hand. It costs (2) less.,SPELL
1783,,,,0.0,2195.0,,,,,,,,GVG_030a,,,Attack Mode,,,DRUID,,,GVG,,+1 Attack.,SPELL
1794,,,,7.0,1832.0,,,,,,,,NAX1_05,,,Locust Swarm,,,NEUTRAL,,,NAXX,,Deal $3 damage to all enemy minions. Restore #3 Health to your hero.,SPELL
1796,,,,3.0,437.0,,,"['NEW1_032', 'NEW1_033', 'NEW1_034']",,"You could summon Misha, Leokk, or Huffer!  Huffer is more trouble than he's worth.",,Unlocked at Level 45.,NEW1_031,,,Animal Companion,,{'REQ_NUM_MINION_SLOTS': 1},HUNTER,,COMMON,CORE,,Summon a random Beast Companion.,SPELL
1802,,,,1.0,25276.0,,,,,,,,LOEA07_26,,,Consult Brann,,,NEUTRAL,,,LOE,,Draw 3 cards.,SPELL
1804,,,,0.0,364.0,,,,,,,,EX1_573b,,,Shan'do's Lesson,,,DRUID,,,EXPERT1,,Summon two 2/2 Treants with <b>Taunt</b>.,SPELL
1809,,,,0.0,2710.0,,,,,,,,TB_012,,,Choose a New Card!,,,NEUTRAL,,,TB,,Look at 3 random cards. Choose one and shuffle it into your deck.,SPELL
1813,,,,10.0,41627.0,,,,,,,,CFM_621t31,,,Shadow Oil,,,NEUTRAL,,,GANGS,,Add 3 random Demons to your hand.,SPELL
1815,,,,0.0,467.0,,,,,"""Cast Moonfire, and never stop."" - How to Be a Druid, Chapter 5, Section 3",,Unlocked at Level 40.,CS2_008,,,Moonfire,,{'REQ_TARGET_TO_PLAY': 0},DRUID,,COMMON,CORE,,Deal $1 damage.,SPELL
1817,,,,10.0,41622.0,,,,,,,,CFM_621t26,,,Stonescale Oil,,,NEUTRAL,,,GANGS,,Gain 10 Armor.,SPELL
1820,,,,0.0,2820.0,,,,,,,,XXX_063,,,Destroy ALL Secrets,,,NEUTRAL,,,CHEAT,,Destroy all <b>Secrets:</b>.,SPELL
1824,,,,0.0,38716.0,,"[100, 800, 20, 100]",,,,,,OG_202a,,,Y'Shaarj's Strength,,,DRUID,,RARE,OG,,Summon a 2/2 Slime.,SPELL
1827,,,,1.0,1960.0,,,,,,,,NAX7_05,,,Mind Control Crystal,,,NEUTRAL,,,NAXX,,Activate the Crystal to control the Understudies!,SPELL
1840,,,,5.0,95.0,,"[100, 800, 20, 100]",,,"Druids take nourishment from many things: the power of nature, the songbird's chirp, a chocolate cake.",,,EX1_164,['CHOOSE_ONE'],,Nourish,,,DRUID,,RARE,EXPERT1,,<b>Choose One -</b> Gain 2 Mana Crystals; or Draw 3 cards.,SPELL
1852,,,,0.0,16416.0,,,,,,,,LOEA04_06,,,Pit of Spikes,,,NEUTRAL,,,LOE,,<b>Choose Your Path!</b>,SPELL
1853,,,,2.0,39761.0,,,,,,,,KARA_00_06,,,Arcane Power,,,MAGE,,,KARA,,You have <b>Spell Damage</b> +5 this turn.,SPELL
1856,,,,0.0,1588.0,,,,,,,,XXX_014,,,Mill 10,,"{'REQ_HERO_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,COMMON,CHEAT,,Put 10 cards from a hero's deck into his graveyard.,SPELL
1866,,,,4.0,39716.0,,"[40, 400, 5, 50]",,,What's Millhouse Manastorm doing in Silvermoon?,,"Crafting unlocked in the Opera, in One Night in Karazhan.",KAR_077,,,Silvermoon Portal,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",PALADIN,,COMMON,KARA,,"Give a minion +2/+2. Summon a random
2-Cost minion.",SPELL
1870,,,,4.0,476.0,,,,,"Consecrated ground glows with Holy energy.  But it smells a little, too.",,Unlocked at Level 43.,CS2_093,,,Consecration,,,PALADIN,,COMMON,CORE,,Deal $2 damage to all enemies.,SPELL
1883,,,,0.0,835.0,,,,,,,,EX1_160b,,,Leader of the Pack,,,DRUID,,,EXPERT1,,Give your minions +1/+1.,SPELL
1885,,,,10.0,41623.0,,,,,,,,CFM_621t27,,,Icecap,,,NEUTRAL,,,GANGS,,<b>Freeze</b> 3 random enemy minions.,SPELL
1886,,,,2.0,2432.0,,,,,,,,BRMA17_4,,,LAVA!,,,NEUTRAL,,,BRM,,Deal $2 damage to all minions.,SPELL
1887,,,,1.0,2152.0,,,,,,,,PART_002,,,Time Rewinder,,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",NEUTRAL,,,GVG,,Return a friendly minion to your hand.,SPELL
1892,,,,3.0,1672.0,,,,,,,,TU4f_004,,,Legacy of the Emperor,,,NEUTRAL,,COMMON,MISSIONS,,Give your minions +2/+2. <i>(+2 Attack/+2 Health)</i>,SPELL
1894,,,,0.0,25396.0,,,,,,,,LOEA16_6,,,Shard of Sulfuras,,,NEUTRAL,,,LOE,,Deal $5 damage to ALL characters.,SPELL
1896,,,,3.0,38334.0,,"[40, 400, 5, 50]",,,Let's be honest. One option is a lot ragier than the other.,,,OG_047,['CHOOSE_ONE'],,Feral Rage,,,DRUID,,COMMON,OG,,<b>Choose One -</b> Give your hero +4 Attack this turn; or Gain 8 Armor.,SPELL
1899,,,,1.0,25390.0,,,,,,,,LOEA09_9,,,Naga Repellent,,,NEUTRAL,,,LOE,,Destroy all Hungry Naga.,SPELL
1901,,,,2.0,42178.0,,,,,,,,TB_SPT_DPromoSecret9,['SECRET'],,Visions of Knowledge,,,WARRIOR,,,TB,,"<b>Secret:</b> When your opponent's hand has 9 or more cards, reduce the cost of all cards in both hands to (1).",SPELL
1902,,,,6.0,3015.0,,"[40, 400, 5, 50]",,,It's perfectly safe as long as you remember to put in air holes.,,"Crafting unlocked in The Ruined City, in the League of Explorers adventure.",LOE_104,,,Entomb,,"{'REQ_ENEMY_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",PRIEST,,COMMON,LOE,,"Choose an enemy minion.
Shuffle it into your deck.",SPELL
1904,,,,0.0,38689.0,,,,,,,,TB_PickYourFate_4,,,Dire Fate: Card,,,NEUTRAL,,,TB,,"When a minion dies, its owner draws a card.",SPELL
1906,,,,0.0,1362.0,,"[40, 400, 5, 50]",,,It isn't really a circle.,,,EX1_621,,,Circle of Healing,,,PRIEST,,COMMON,EXPERT1,,Restore #4 Health to ALL minions.,SPELL
1913,,,,4.0,804.0,,"[100, 800, 20, 100]",,,"""If you only use one ability, use Mortal Strike."" - The Warrior Code, Line 6",,,EX1_408,,,Mortal Strike,,{'REQ_TARGET_TO_PLAY': 0},WARRIOR,,RARE,EXPERT1,,"Deal $4 damage. If you have 12 or less Health, deal $6 instead.",SPELL
1914,,,,6.0,1174.0,,"[400, 1600, 100, 400]",,,Wham! Wham! Wham! Wham! Wham! Wham! Wham! Wham!,,,EX1_384,['ImmuneToSpellpower'],,Avenging Wrath,,,PALADIN,,EPIC,EXPERT1,,Deal $8 damage randomly split among all enemies.,SPELL
1920,,,,3.0,555.0,,,,,Playing this card makes you SMARTER.  And let's face it: we could all stand to be a little smarter.,,Unlocked at Level 15.,CS2_023,,,Arcane Intellect,,,MAGE,,FREE,CORE,,Draw 2 cards.,SPELL
1921,,,,3.0,818.0,,"[400, 1600, 100, 400]",,,"Drek'thar can't see, but he can <i>see</i>. You know what I mean? It's ok if you don't.",,,CS2_053,,,Far Sight,,,SHAMAN,,EPIC,EXPERT1,,Draw a card. That card costs (3) less.,SPELL
1929,,,,3.0,40005.0,,,,,,,,KARA_12_03,"['SECRET', 'ImmuneToSpellpower']",,Flame Wreath,,,MAGE,,,KARA,,"<b>Secret:</b> When an enemy attacks, deal $5 damage to all other enemies.",SPELL
1940,,,,1.0,40402.0,,"[100, 800, 20, 100]",,,,,,TB_OG_027,,,Evolve,,,SHAMAN,,RARE,OG,,Transform your minions into random minions that cost (1) more.,SPELL
1941,,,,1.0,38585.0,,,,,,,,TB_GiftExchange_Treasure_Spell,,,Stolen Winter's Veil Gift,,,NEUTRAL,,,TB,,<b>Discover</b> a random Treasure. Its cost is reduced.,SPELL
1942,,,,1.0,613.0,,,,,"Sure the extra protection is nice, but the shield really reduces visibility.",,Unlocked at Level 47.,CS2_004,,,Power Word: Shield,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",PRIEST,,FREE,CORE,,"Give a minion +2 Health.
Draw a card.",SPELL
1945,,,,2.0,1108.0,,"[40, 400, 5, 50]",,,Minion get ANGRY.   Minion SMASH!,,,CS2_104,,,Rampage,,"{'REQ_DAMAGED_TARGET': 0, 'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",WARRIOR,,COMMON,EXPERT1,,Give a damaged minion +3/+3.,SPELL
1954,,,,4.0,381.0,,"[40, 400, 5, 50]",,,"""Reforestation"" is suddenly a terrifying word.",,,EX1_158,,,Soul of the Forest,,,DRUID,,COMMON,EXPERT1,,"Give your minions ""<b>Deathrattle:</b> Summon a 2/2 Treant.""",SPELL
1960,,,,1.0,268.0,,"[40, 400, 5, 50]",,,"""I'm cold blooded, check it and see!""",,,CS2_073,['COMBO'],,Cold Blood,,"{'REQ_MINION_TARGET': 0, 'REQ_TARGET_TO_PLAY': 0}",ROGUE,,COMMON,EXPERT1,,Give a minion +2 Attack. <b>Combo:</b> +4 Attack instead.,SPELL
1963,,,,3.0,2694.0,,,"['BRMA14_3', 'BRMA14_5', 'BRMA14_7', 'BRMA14_9']",,,,,BRMC_93,,,Omnotron Defense System,,,NEUTRAL,,,TB,,Summon a random Tron.,SPELL
1964,,,,0.0,38690.0,,,,,,,,TB_PickYourFate_5,,,Fate: Spells,,,NEUTRAL,,,TB,,Spells cost (1) less.,SPELL
1965,,,,5.0,39588.0,,,,,,,,KAR_A02_11,,,Tossing Plates,,,NEUTRAL,,,KARA,,Summon five 1/1 Plates.,SPELL
1966,,,,4.0,1941.0,,"[400, 1600, 100, 400]",,,"Medivh's echo haunts Karazhan, eternally cheating at chess and <i>Hearthstone</i>.",,,GVG_005,,,Echo of Medivh,,,MAGE,,EPIC,GVG,,Put a copy of each friendly minion into your hand.,SPELL
1970,,,,2.0,42176.0,,,,,,,,TB_SPT_DPromoSecre8,['SECRET'],,Visions of the Assassin,,,WARRIOR,,,TB,,"<b>Secret:</b> When your opponent summons a minion with <b>Stealth</b>, All minions equip a dagger.",SPELL
